grp_id,name,price
1880,Late July Organic Bite Size Cracker Packs Cheddar Cheese - 8 Ct,4.99
1881,Edy's Grand Ice Cream Chocolate,5.99
1882,Herbal Essences Shine Collection Brillance Conditioner,6.99
1883,Mug Diet Root Beer - 12 Ct,7.99
1884,Tootsie Roll Pops Assorted Flavors,9.99
1885,Milani Nail Lacquer 552 Pink Flare,8.99
1886,Sea Cuisine Applewood Smoked Salmon,12.99
1887,Nature Made Multi For Her Full Strength Minis Dietary Supplement Softgels - 60 Ct,13.01
1888,Twinings Of London Classics Black Tea Variety Pack - 20 Ct,15.66
1889,Schar Bonta D' Italia Tagliatelle Gluten-free,25
1890,Ogx Nutritional Acai Berry Avocado Conditioner,34.54
1891,B&m Bacon & Onion Baked Beans,37
1892,El Sembrador Fresh Frozen Green Peas,1.99
1893,Margaritaville Plum Crazy Shrimp,2.75
1894,Boneless Pork Chops - 8 Ct,3.99
1895,Boneless Pork Chops - 8 Ct,4.99
1896,Horizon Organic Lowfat Milk Vanilla - 6 Ct,5.99
1897,Ahold Fresh Young Turkey,6.99
1898,Guaranteed Value Carrots,7.99
1899,Gerber Nature Select 2nd Foods Banana Plum Grape - 2ct,9.99
1900,Ahold Eggs Brown Large Fresh - 18 Ct,8.99
1901,Dry Soda Bottles Vanilla Bean,12.99
1902,Ahold Gelatin Dessert Lime Sugar Free,13.01
1903,Ahold Big Daisy Enriched White Bread Value Pack - 2 Ct,15.66
1904,Ahold 100% Grape Juice,25
1905,Farberware Gravy Separator,34.54
1906,Hodgson Mill Active Dry Yeast For All Flours,37
1907,Voortman Oatmeal Raisin Cookies - 10 Pk,1.99
1908,Hometown Gourmet Hamburger Patty Press,2.75
1909,Peter Pan 100% Natural Crunchy Peanut Butter,3.99
1910,Splenda No Calorie Sweetner Granulated,4.99
1911,Wrigley's Big Red Cinnamon Gum Slim Pack - 15 Ct,5.99
1912,Ronzoni Enriched Macaroni Product Ziti,6.99
1913,The Allens Great Northern Beans,7.99
1914,Sally Hansen Hard As Nails Xtreme Wear Nail Color 290 Crushed,9.99
1915,Land O' Lakes New Yorker Deli Cheese Yellow American,8.99
1916,Barilla White Fiber Mini Rotini,12.99
1917,White Rain Scented Extra Hold Hairspray,13.01
1918,Kiss Nail Artist Fine Art Pen,15.66
1919,Ahold Garlic Red Skin Mashed Potatoes,25
1920,New York Brand Old World Ciabatta Rolls With Garlic - 6 Ct,34.54
1921,Kraft Jet-puffed Miniature Marshmallows,37
1922,Aidells Portobello Mushroom Smoked Chicken Sausage,1.99
1923,Nos High Performance Energy Drink,2.75
1924,Detour 15g Whey Protein Bar – Lower Sugar Caramel Peanut,3.99
1925,Bush's Original Baked Beans,4.99
1926,"Purina Mighty Dog Chicken, Egg & Bacon Country Platter Dog Food",5.99
1927,Ahold Mushrooms Stems And Pieces,6.99
1928,Colgate 360 Whole Mouth Clean Soft Battery Toothbrush,7.99
1929,Chef Boyardee Mini Micro Beef Ravioli,9.99
1930,Weight Watchers Smart Ones Classic Favorites Three Cheese Ziti Marinara,8.99
1931,Dannon Surfin' Danimals Coolision Watermelon And Kiwi Lowfat Yogurt Dual Tubes - 8 Ct,12.99
1932,Kraft Thousand Island Dressing,13.01
1933,Krusteaz Gluten Free Honey Cornbread And Muffin Mix,15.66
1934,Just For Men Color Application Kit Darkest Brown A-50,25
1935,Oral-b Satin Floss Mint 55 Yd,34.54
1936,Nature's Promise Naturals Vegetable Potstickers,37
1937,Near East Whole Grain Wheat Couscous Roasted Garlic & Olive Oil,1.99
1938,Smart Balance Buttery Spread Light Extra Virgin Olive Oil,2.75
1939,Diet Vernors Ginger Soda - 12 Pk,3.99
1940,Newman's Own All Natural Medium Salsa Con Queso,4.99
1941,Starbucks Iced Coffee Caramel,5.99
1942,Goody Blowdry Protect Tangle-free Volume Quick Dry Ceramic Brush,6.99
1943,Blue Diamond Almond Breeze Almondmilk Vanilla,7.99
1944,Milani Infinite Liquid Eye Liner #06 Unlimited,9.99
1945,Zak Marvel Spider-man Mealtime Set 3 Pc,8.99
1946,Gillette Power Beads Cool Wave Anti-perspirant Deodorant,12.99
1947,Smart Living Strip & Seal 4.125" X 9.5" White Envelopes - 50 Ct,13.01
1948,Ge Energy Smart Instant On 10 Watt General Purpose Bulb,15.66
1949,Ahold Deli Style Sliced Cheese Colby Jack - 10 Ct,25
1950,Command Damage-free Hanging Large Picture Hanging Strips - 4 Ct,34.54
1951,Lay's Kosher Salted Potato Chips,37
1952,Perrier Sparkling Natural Mineral Water,1.99
1953,Tostitos Zesty Taco Flavored Dip,2.75
1954,Air Wick Wax Melts Acadia Sweet Vanilla & Pumpkin,3.99
1955,Hormel Thick & Easy Puree Roasted Chicken With Potatoes & Carrots,4.99
1956,Kitchenaid 2 Piece Bamboo Spatula Set,5.99
1957,Sapore Fine Gourmet Pasta Large Round Ravioli Cheese - 12 Ct,6.99
1958,Ahold Instant Pudding & Pie Filling Vanilla Sugar Free,7.99
1959,Natural Sea Solid White Albacore Tuna,9.99
1960,Snapware Canister 4.4 Cups,8.99
1961,Axe Intense Deep Clean Shampoo For Oily Hair,12.99
1962,Careone One Daily Prenatal Combo Dha & Folic Acid Dietary Supplements - 60 Ct,13.01
1963,Chicago Butter Cookies Cookie Assortment - 16 Ct,15.66
1964,Ahold Mushrooms Stems And Pieces No Salt Added,25
1965,Colgate Maxfresh Scented Full Head Tongue Freshener Soft Toothbrush,34.54
1966,Calidad Tortilla Chips,37
1967,Gerber 2nd Foods Organic Baby Food Pear Spinach,1.99
1968,San Giorgio Enriched Macaroni Product Rotini,2.75
1969,Kellogg's Special K Popcorn Chips Popped Snacks Kettle Corn Sweet & Salty,3.99
1970,Stretch Island Fruit Co. Fruit Strip All-natural Ripened Raspberry,4.99
1971,Sara Lee Oven Fresh Southern Sweet Potato Pie,5.99
1972,Di Bruno Bros. Crostini Artisan Crackers Garlic,6.99
1973,Nature's Bounty Herbal Capsules Saw Palmetto 450 Mg - 100 Ct,7.99
1974,Visine Advanced Reliever Eye Drops Redness + Irritation Relief,9.99
1975,Advil Congestion Relief Coated Tablets,8.99
1976,Arizona Iced Tea With Lemon Flavor - 10 Ct,12.99
1977,Gatorade G2 Series 02 Perform Fierce Grape Thirst Quencher - 8 Ct,13.01
1978,Gerber Nature Select 3rd Foods Sweet Potatoes,15.66
1979,Ahold Sourdough Boule Round Bread,25
1980,Celeste Pizza For One Zesty 4 Cheese,34.54
1981,Ziploc Smart Snap Seal S/bowl Containers And Lids - 5 Ct,37
1982,Suave Kids Detangling Spray Double Dutch Apple,1.99
1983,Scotch-brite Delicate Care Scrub Sponges - 3 Ct,2.75
1984,Hood Frozen Yogurt Fat Free Strawberry-banana,3.99
1985,Vlasic Stackers Bread & Butter Pickles,4.99
1986,Edy's Slow Churned Light Ice Cream S'mores,5.99
1987,Hallmark Party Plates Warm Traditions - 8 Ct,6.99
1988,International Delight Gourmet Coffee Creamer Chocolate Almond Biscotti,7.99
1989,Ahold Mashed Potatoes,9.99
1990,Ahold Barbecue Sauce Original,8.99
1991,Ecotools Shower Cap & Storage Case,12.99
1992,Air Wick Freshmatic Ultra National Park Limited Edition Automatic Spray Refill Channel Islands,13.01
1993,Krusteaz Flatbread Mix Italian Herb,15.66
1994,Veet Sensitive Formula High Precision Facial Wax Hair Remover,25
1995,Del Monte Lite Extra Light Syrup Pear Halves,34.54
1996,Milani Baked Powder Blush 01 Dolce Pink,37
1997,Bayer Aspirin Regimen Pain Reliever Low Dose Enteric Coated Tablets - 81mg,1.99
1998,Glutino Gluten Free Lemon Wafer Cookies,2.75
1999,Pritikin 99% Fat Free Reduced Sodium All Natural Minestrone Soup,3.99
2000,Columbus Prosciutto,4.99
2001,Healthy Choice Traditional Classics Roasted Sesame Chicken Complete Meal,5.99
2002,Boar's Head Prosciutto Panino,6.99
2003,Hoffman's Cheese Horseradish,7.99
2004,Numi Organic Mango Pu-erh With Passion Fruit Ancient Healing Tea,9.99
2005,Glaceau Fruit Water Sparkling Zero Calorie Orange Mango,8.99
2006,Chef Express Smart Selections Chicken Fajita Strips Marinated Seasoned,12.99
2007,Luna S'mores Nutrition Bar For Women,13.01
2008,Emerald Jumbo Whole Cashews,15.66
2009,Lunchables Pepperoni & Mozzarella,25
2010,Mama Rosie's Large Four Cheese Ravioli,34.54
2011,Salem Baking Co. Delightfully Thin & Crispy Cookies Butter Pecan Praline,37
2012,Simply Spuds Bakeables Sweet Potato,1.99
2013,Yankee Trader Seafood Calamari,2.75
2014,The Spice Hunter Split Pea Vegetarian Soup,3.99
2015,Robert Rothschild Farm Thai Sweet Chili Sauce,4.99
2016,Scrubbing Bubbles Bathroom Cleaner Fresh Clean Scent,5.99
2017,Careone Nighttime Sleep Aid Softgels Non-habit Forming - 24 Ct,6.99
2018,Chebe Cinnamon Roll Mix Gluten Free,7.99
2019,Smartykat Catnip Toy Catnip Chase,9.99
2020,Mccormick Rosemary Roasted Chicken With Potatoes Spices & Recipe Card,8.99
2021,Softsheen Carson Optimum Care Whipped Oil Moisturizer,12.99
2022,Kraft Coleslaw Anything Dressing,13.01
2023,Lady Speed Stick 24/7 Antiperspirant/deodorant Powder Burst,15.66
2024,Febreze Air Effects Spring & Renewal Air Refresher,25
2025,Kraft Miracle Whip Light Dressing,34.54
2026,Ahold Pizza Blend Traditionally Shredded,37
2027,"Ge Grounded Cord, Outdoor 40 Ft Green 16 Gauge 3 Wire",1.99
2028,Oscar Mayer Delifresh Honey Ham,2.75
2029,Wowbutter Creamy Peanut Free Spread,3.99
2030,School Zone Flash Cards Numbers 1-100 (ages 4-up),4.99
2031,Campbell's Soup Old Fashioned Vegetable,5.99
2032,Cesar Gourmet Filets Filet Mignon Canine Cuisine,6.99
2033,Orchard Bar Blueberry Pomegranate & Almond,7.99
2034,Progresso Reduced Sodium Chicken & Wild Rice Soup,9.99
2035,John Morrell Cotto Salami,8.99
2036,Amy's Rice Mac & Cheese Gluten Free,12.99
2037,Old Spice Fiji Body Wash,13.01
2038,Kellogg's Super Mario Assorted Fruit Flavored Snacks - 10 Ct,15.66
2039,Ahold Facial Tissues Soft & Gentle 3-ply - 120 Ct,25
2040,Ahold Mixed Fruit Unsweetened Natural,34.54
2041,9lives Daily Essentials Tender Slices With Real Beef In Gravy Cat Food - 4 Ct,37
2042,Purina Alpo Dog Food Hidden Goodness Variety Pack - 12 Ct,1.99
2043,Uncle Dougie's Rich N' Spicy Small Batch Bloody Mary Mix,2.75
2044,Ortega Original Salsa Medium,3.99
2045,Trojan Magnum Lubricated Extra Large Size Latex Condoms - 12 Ct,4.99
2046,S.o.s Sponge Scrubber - 3 Ct,5.99
2047,Ecotools Lash System Soft & Dramatic,6.99
2048,Cream Of Wheat Enriched Farina,7.99
2049,Simple Green All-purpose Cleaner,9.99
2050,Ocean Spray Citrus Trangerine Orange 100% Juice,8.99
2051,Daisy Brand Meat Loaf,12.99
2052,Campbell's Chicken Noodle Condensed Soup,13.01
2053,Olay Regenerist Regenerating Lotion With Sunscreen Spf 15,15.66
2055,A-grosik Green Tomato Salad,25
2056,Ahold Chunky Vegetable Soup,34.54
2057,Bausch + Lomb Soothe Lubricant Eye Drops Tired Eyes,37
2058,Jergens Shea Butter Deep Conditioning Moisturizer,1.99
2059,Goya Premium Pink Beans,2.75
2060,Old Spice Anti-perspirant/deodorant Hawkridge,3.99
2061,Margaret Holmes Turnip Greens And Roots,4.99
2062,Argo 100% Pure Corn Starch,5.99
2063,Giant Beef Flavored Rice,6.99
2064,Nabisco Ritz Bits Cheese Cracker Sandwiches,7.99
2065,John Frieda Brilliant Brunette Liquid Shine Conditioner,9.99
2066,Mccormick Perfect Pinch Italian Seasoning,8.99
2067,Sauce Soy Ponzu Citrus,12.99
2068,Arnold Dutch Country Oatmeal Bread,13.01
2069,Chicken Of The Sea Premium Crab Meat Special,15.66
2070,Brigham's Ice Cream Vanilla,25
2071,Johnson & Johnson Band Aid Assorted Sizes Adhesive Bandages,34.54
2072,Imagine Broth Free Range Chicken Organic,37
2073,Guaranteed Value Beef Basted Dog Biscuits,1.99
2074,Kleenex Hand Towels - 60 Ct,2.75
2075,Sylvania Daylight Indoor/outdoor 60 Watt Light Bulbs,3.99
2076,Degree Clinical+ Sport Strength Anti-perspirant & Deodorant,4.99
2077,Cuisine De France Sourdough Loaf Bread,5.99
2078,Mccormick Cinnamon Sugar Grinder,6.99
2079,Thera Tears Nutrition Omega-3 Supplement Easy Swallow Capsules - 90 Ct,7.99
2080,Ahold Tastes Like Butter 58% Vegetable Oil Spread,9.99
2081,Manischewitz Reduced Sodium Borscht,8.99
2082,Dial Complete Foaming Antibacterial Hand Wash Coconut Water,12.99
2083,Brita Bottle Replacement Filters - 2 Ct,13.01
2084,Hartz Angry Birds Plush Ball Dog Toy,15.66
2085,Chi-chi's Soft Taco Size White Corn Tortilla,25
2086,Maxwell House Ground Coffee Breakfast Blend,34.54
2087,Sterilite Mini Crate Clear,37
2088,Twists 'n Locs Natural Honey,1.99
2089,Advil Ibuprofen Tablets - 24 Ct,2.75
2090,Sunnyd Citrus Punch Watermelon,3.99
2091,Campbell's Pork & Beans,4.99
2092,Wye River Eastern Shore Style Red Clam Chowder Soup,5.99
2093,Ge Energy Smart Dimmable Indoor Floodlight 26 Watt Directional Bulb,6.99
2094,International Delight Gourmet Coffee Creamer Hazelnut,7.99
2095,Farberware Classic Color Series 7 Inch Stick-resistant Santoku Knife,9.99
2096,Brad's Gluten Free Hot Kale Raw Chips,8.99
2097,Friendly's Smooth Churned Purely Pistachio Light Ice Cream,12.99
2098,Oral-b Pro-health Clinical Pro-flex Soft Toothbrush 1 Count,13.01
2099,Splat Rebellious Colors Complete Kit Purple Desire,15.66
2100,Cabot Premium Sweetened Light Whipped Cream 14 Oz,25
2101,Vinegar Honey & Herb,34.54
2102,"Green Mountain Coffee Keurig Brewed Espresso Blend Extra Bold, Dark Roast K-cups - 12 Pk",37
2103,Ahold Sweet & Salty Pretzel Bars Peanut Chocolate Chunk - 6 Ct,1.99
2104,El Monterey Shell Shockers Chicken Taquitos Jalapeno Ranch - 24 Ct,2.75
2105,Meow Mix Original Choice Cat Food,3.99
2106,Lamb Shank,4.99
2107,Lamb Shank,5.99
2108,Glory Foods Butter Beans Seasoned Southern Style,6.99
2109,Beelove Luxury Bath & Moisturizing Collection All Natural,7.99
2110,Careone Children's Cherry Flavor Allergy Relief Antihistamine Tablets - 18 Ct,9.99
2111,Tinkyada Pasta Joy Ready Brown Rice Fusilli,8.99
2112,Sister Schubert's Yeast Rolls Parker House Style,12.99
2113,Bear Creek Country Kitchens Garlic And Herb Pasta Mix,13.01
2114,Kiss Ever Ez Lashes,15.66
2115,Annie's Naturals Lite Vinaigrette Herb Balsamic,25
2116,Betty Crocker Cinnabon Cinnamon Roll Flavored Decorating Icing,34.54
2117,Lifetrak Fit C400,37
2118,Ahold Macadamias Dry Roasted,1.99
2119,Cool Whip Whipped Topping Sugar Free,2.75
2120,Sunrype Just Fruit & Grains Bar Strawberry Mango,3.99
2121,Ace Dressing Comb,4.99
2122,Nutrasea Hp Omega-3 Supplement Zesty Lemon Flavor,5.99
2123,Zak! Bpa Free Hello Kitty Meal Tray,6.99
2124,Blue Diamond Almond Breeze Vanilla Almondmilk,7.99
2125,Similasan Allergy Eye Relief Single-use Sterile Eye Drops - 20 Ct,9.99
2126,Rufus Teague Sauce Whiskey Maple,8.99
2127,Realemon 100% Lemon Juice,12.99
2128,Milani 3d Glitzy Glamour Gloss Starshine,13.01
2129,Ahold Pure Softness Fabric Softener Dryer Sheets Free & Clear - 40 Ct,15.66
2130,Bfast Nutritious Breakfast Shake Vanilla - 3 Ct,25
2131,Simply Organic Certified Organic All-purpose Seasoning,34.54
2132,Refresh Optive Lubricant Eye Drops - 2 Ct,37
2133,Quaker Real Medleys Summer Berry Oatmeal,1.99
2134,Rio Grande Foods Chirilagua Green Corn Salvadorean Tamales - 6 Ct,2.75
2135,Cento Tomato Puree,3.99
2136,"Dole Ready Cut Fruit Strawberries, Peaches & Bananas",4.99
2137,Nicorette 4mg White Ice Mint Coated Stop Smoking Aid Gum - 100 Ct,5.99
2138,Kotex Ultra Thin Regular Maxi Pads 22,6.99
2139,Chobani Greek Yogurt Blueberry Non-fat,7.99
2140,Puroast Dark French Decaf Low Acid Ground Coffee,9.99
2141,Bridgford Cinnamon Pull-apart Monkey Bread,8.99
2142,Edward & Sons Brown Rice Snaps Onion Garlic,12.99
2143,Earth's Best Organic Fruit Yogurt Smoothie Strawberry Banana,13.01
2144,Hershey's Spreads Chocolate With Hazelnut,15.66
2145,Renuzit Fresh Picked Collection Gel Air Freshener Raspberry,25
2146,Planters Lightly Salted Halves & Pieces Cashews,34.54
2147,Edward & Sons Miso-cup Organic Traditional Soup With Tofu - 4 Ct,37
2148,Crisco All-vegetable Shortening,1.99
2149,Ruffles Potato Chips Orginal Family Size,2.75
2150,Veryfine 100% Orange Juice - 24 Ct,3.99
2151,Guaranteed Value Dog Food Beef Flavor,4.99
2152,Barney Butter Almond Butter Smooth,5.99
2153,Lancaster Onion Pepper Medley With Red & Green Peppers And Onions,6.99
2154,Huggies Natural Care Wipes - 56 Ct,7.99
2155,Ronzoni Enriched Macaroni Product Small Shells,9.99
2156,Yasso Frozen Greek Yogurt Blueberry - 4 Ct,8.99
2157,Tyson Chicken Wing Sections All Natural,12.99
2158,Talenti Coffee Chocolate Chip Gelato,13.01
2159,Dixie Ultra Strong Soak Proof Shield Plates - 20 Ct,15.66
2160,Mango Citrus Sol Mango Citrus Soda,25
2161,Dan's Gourmet Artisan Mac And Cheese Dan's Mac Attack,34.54
2162,Marcal Small Steps Napkins 100% Premium Recycled - 400 Ct,37
2163,Nabisco Chips Ahoy Original Cookies,1.99
2164,Boar's Head Vermont Cheddar All Natural Cheese,2.75
2165,Rubbermaid Drain Board Bisque L,3.99
2166,Hershey's Milk Chocolate Eggs,4.99
2167,Chicken Of The Sea Mackerel Fillets In Oil,5.99
2168,Great Ideas For Kids Sipping Bowl - 2 Ct,6.99
2169,Muller Frutup Splendid Strawberry Lowfat Yogurt With Fruit Mousse,7.99
2170,Reynolds Cut-rite 75 Sq Ft Wax Paper,9.99
2171,Banana Boat Ultra Defense Spf 110 Max Skin Protect Continuous Spray Sunscreen,8.99
2172,Woodstock California Supreme Sunsational All Natural,12.99
2173,Ge Energy Smart 1.8 Watts Decorative Led Candle Medium Base Light Bulb,13.01
2174,Nature Made Magnesium 250mg Tablets - 100 Ct,15.66
2175,Turbos Flamas Corn Snacks,25
2176,Pepperidge Farm Goldfish Cheddar Snack Crackers,34.54
2177,Nature's Promise Organic Microwave Popcorn Bags Butter Flavor - 3 Ct,37
2178,Stayfree Ultra Thin Overnight With Wings Pads - 40 Ct,1.99
2179,Goody Cody Claw Clips - 6 Ct,2.75
2180,Dentek Easy Brush Fresh Mint Standard Interdental Cleaners - 16 Ct,3.99
2181,Joseph's Flax Oat Bran & Whole Wheat Lavash Bread - 4 Ct,4.99
2182,Anagram Foil Balloon 18" Get Well Colorful,5.99
2183,Tastykake Chocolate Kandy Kakes Family Pack - 12 Ct,6.99
2184,Di Bruno Bros. All Natural Crostini Artisan Crackers Onion Flavor,7.99
2185,Giovanni 2chic Ultra-moist Conditioner Avocado & Olive Oil,9.99
2186,Go Raw Spicy Seed Mix,8.99
2187,Pedigree Dentastix Daily Oral Care Treats Large - 32 Ct,12.99
2188,Martin's Creamy Caramel Corn With Peanuts,13.01
2189,Rachael Ray Nutrish Naturally Delish Dog Food Hearty Beef Stew,15.66
2190,Terra Delyssa Olive Oil Pure Tunisian,25
2191,Oral-b Super Floss Pre-cut Strands Mint 50 Count,34.54
2192,Guaranteed Value All Purpose Cleaner Orange Scent,37
2193,Wild Bill's Bacon Jerky,1.99
2194,Schultz Premium Potting Soil Plus,2.75
2195,Cerave Moisturizing Cream,3.99
2196,Ahold Milk Reduced Fat Lactose Free,4.99
2197,Fresh From The Start Gourmet Potatoes Fingerlings,5.99
2198,Tadah Falafel Wrap Feta Salsa,6.99
2199,Nutiva Organic Chia Seed,7.99
2200,Smart Living Scented Candle Lavender,9.99
2201,Peet's Coffee Holiday Blend Ground Fresh Roasted Coffee,8.99
2202,Nabisco Premium Saltine Crackers Rounds,12.99
2203,Nature's Path Organic Flax Plus Pumpkin Raisin Crunch,13.01
2204,Cedarlane Burrito Bites Roasted Vegetable & Cheese,15.66
2205,Gatorade G Series 01 Prime Orange Energy Chews - 6 Ct,25
2206,Tapatio Hot Sauce,34.54
2207,Dial 7 Day Moisturizing Lotion Extra Dry Skin With Shea Butter,37
2208,Couturier Fresh Goat Cheese Honey,1.99
2209,Lifestyles Ultra Lube Plus With Ultraglide Lubricant Premium Lubricated Latex Condoms- 12 Ct,2.75
2210,Benefiber Fiber Supplement Powder 62 Servings,3.99
2211,Horizon Organic Lowfat Milk Chocolate - 12 Ct,4.99
2212,Kellogg's Eggo Cinnamon Toast Waffles - 10 Ct,5.99
2213,Naturade Children's Expec Herbal Expectorant Cherry,6.99
2214,Nestle The Original Vanilla Drumstick Ice Cream Cones,7.99
2215,Starbucks Hot Cocoa Peppermint - 8 Ct,9.99
2216,Ahold Sage,8.99
2217,Wholesome Sweeteners Coconut Palm Sugar Organic,12.99
2218,Sunkist Soda Grape,13.01
2219,Wrigley's Juicy Fruit Fruity Chews Sugarfree Gum Strawberry - 40 Ct,15.66
2220,Ahold Stromboli Ham & Cheese,25
2221,Russell Stover Coconut Cream Dark Chocolate Heart,34.54
2222,Lifeway Greek Style Strawberry Nonfat Kefir Cultured Milk,37
2223,Nestle Coffee-mate Coffee Creamer French Vanilla,1.99
2224,Nature's Promise Naturals Vanilla Almond Granola,2.75
2225,Acme Muffin Size Baking Cups Hearts - 50 Ct,3.99
2226,Ogx Frizz Defying Curl Cream Kukui Oil,4.99
2227,Ja-ru Super Bang Snub Nose 8 Shots,5.99
2228,Coleen's Better Than Breadsticks Asiago Sun Dried Tomato,6.99
2229,Ogx Thick & Full Biotin & Collagen Conditioner,7.99
2230,Wholesome Happiness Fruits & Nuts Oatmeal,9.99
2231,Trojan Vibrations 1 Vibrating Ring & 1 Latex Condom Multi-speed,8.99
2232,Garden Lites Veggie Chili & Cornbread Melt,12.99
2233,Campbell's Chunky Chicken Corn Chowder Soup,13.01
2234,Walden Farms Pasta Sauce Tomato & Basil,15.66
2235,Lipton Energize To Go Blueberry Pomegranate Sugar Free Iced Tea Mix- 10 Ct,25
2236,Keebler Waffle Bowls - 10 Ct,34.54
2237,Stubb's All-natural Marinade Pork,37
2238,Revlon Colorsilk 10 Black Permanent Haircolor,1.99
2239,Ahold Orange & Mango Sherbet Swirls Squeeze Tubes - 6 Ct,2.75
2240,Goody Detangle & Dry Vent Brush/comb - 2 Pc,3.99
2241,Piggy Wiggy Silicone Spatula,4.99
2242,Ahold Autumn Mix Candy,5.99
2243,Walnut Acres Organic Baked Beans,6.99
2244,Neutrogena T/gel Therapeutic Shampoo Original Formula,7.99
2245,Kellogg's Eggo Wafflers Chocolately Chip Muffin - 16 Ct,9.99
2246,Energizer Max C - 4 Ct,8.99
2247,Ken's Steak House Marinade & Sauce Teriyaki,12.99
2248,Ahold Enriched Stuffing Bread,13.01
2249,Ahold Broth Chicken Reduced Sodium Fat Free,15.66
2250,Trojan Pleasures Fire & Ice Dual Action Lubricant Premium Latex Condoms,25
2251,Grass Point Farms Sharp Cheddar Cheeese,34.54
2252,Mezzetta Napa Valley Bistro Artichoke Parmesan Marinara Sauce,37
2253,Keebler Club Reduced Fat Crackers,1.99
2254,Ahold Hazelnut Sugar Free Coffee Creamer,2.75
2255,Sally Hansen Vitasurge Cuticle Gel Dries Clear 3221,3.99
2256,Kutztown Ring Bologna Lower Sodium,4.99
2257,Hanover Baked Beans Country Style,5.99
