LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),LOCATION Latitude : ,LOCATION Longitude : ,YYYY-MO-DD HH-MI-SS_SSS,Annotation,,
0.9372,-0.704,-0.4904,49.277264,7.033312,2019-05-29 13:02:32:599,,,
1.5342,-0.7977,0.0131,49.277264,7.033312,2019-05-29 13:02:32:698,,,
0.879,-0.2109,-0.2652,49.277264,7.033312,2019-05-29 13:02:32:798,,,
0.3623,0.1424,-0.3549,49.277264,7.033312,2019-05-29 13:02:32:897,,,
0.1332,0.2029,0.54,49.277264,7.033312,2019-05-29 13:02:32:998,,,
0.947,-0.3062,1.1914,49.277264,7.033312,2019-05-29 13:02:33:097,,,
0.994,0.1135,1.1785,49.277264,7.033312,2019-05-29 13:02:33:197,,,
0.2546,-0.3312,0.4565,49.277264,7.033312,2019-05-29 13:02:33:297,,,
-0.6137,-0.6621,-0.7735,49.277264,7.033312,2019-05-29 13:02:33:398,,,
-1.2244,-0.7163,-0.9331,49.277264,7.033312,2019-05-29 13:02:33:497,,,
-0.7177,0.2972,-0.2208,49.277264,7.033312,2019-05-29 13:02:33:597,,,
-0.6349,0.5349,-0.1223,49.277264,7.033312,2019-05-29 13:02:33:698,,,
-0.2314,0.1215,0.0219,49.277264,7.033312,2019-05-29 13:02:33:798,,,
-0.1514,0.4532,0.4143,49.277264,7.033312,2019-05-29 13:02:33:898,,,
-0.3426,0.6687,-0.1487,49.277264,7.033312,2019-05-29 13:02:33:998,,,
-0.3118,0.268,0.4657,49.277264,7.033312,2019-05-29 13:02:34:099,,,
-0.6716,1.0523,0.9329,49.277264,7.033312,2019-05-29 13:02:34:198,,,
-0.5272,-0.7345,-0.1185,49.277264,7.033312,2019-05-29 13:02:34:297,,,
-0.0238,-1.0474,-0.7259,49.277264,7.033312,2019-05-29 13:02:34:398,,,
0.8173,-1.7183,-0.4239,49.277264,7.033312,2019-05-29 13:02:34:497,,,
0.6714,-0.7764,0.5416,49.277264,7.033312,2019-05-29 13:02:34:598,,,
0.1696,0.1496,-0.4379,49.277264,7.033312,2019-05-29 13:02:34:697,,,
-0.3223,0.1363,-0.1038,49.277264,7.033312,2019-05-29 13:02:34:798,,,
0.6383,0.1732,-0.3027,49.277264,7.033312,2019-05-29 13:02:34:897,,,
1.1501,-0.1551,0.92,49.277264,7.033312,2019-05-29 13:02:34:997,,,
0.3976,-0.3281,1.1587,49.277264,7.033312,2019-05-29 13:02:35:098,,,
0.2921,-0.7208,0.8045,49.277264,7.033312,2019-05-29 13:02:35:197,,,
-0.9693,-0.5953,-0.3326,49.277264,7.033312,2019-05-29 13:02:35:298,,,
-1.0618,-0.4228,-0.8718,49.277264,7.033312,2019-05-29 13:02:35:397,,,
-0.4068,-0.1572,0.2207,49.277264,7.033312,2019-05-29 13:02:35:498,,,
-0.7619,0.8019,0.7219,49.277264,7.033312,2019-05-29 13:02:35:598,,,
-0.4193,0.2212,-0.7011,49.277264,7.033312,2019-05-29 13:02:35:697,,,
-0.2636,0.3425,0.0533,49.277264,7.033312,2019-05-29 13:02:35:797,,,
0.0402,0.8033,0.4734,49.277264,7.033312,2019-05-29 13:02:35:898,,,
-0.4392,0.3223,0.4377,49.277264,7.033312,2019-05-29 13:02:35:997,,,
-0.849,0.4764,0.9472,49.277264,7.033312,2019-05-29 13:02:36:097,,,
-0.4274,-0.7418,-0.0847,49.277264,7.033312,2019-05-29 13:02:36:198,,,
-0.4379,-0.5622,-0.6102,49.277264,7.033312,2019-05-29 13:02:36:298,,,
-0.0791,-0.556,-0.2059,49.277264,7.033312,2019-05-29 13:02:36:397,,,
-0.5128,-0.368,0.0616,49.277264,7.033312,2019-05-29 13:03:16:663,0,,
-0.6142,-0.3869,0.6638,49.277264,7.033312,2019-05-29 13:03:16:764,,,
-0.3019,-0.6646,-0.2438,49.277264,7.033312,2019-05-29 13:03:16:864,,,
0.4523,-1.0229,-0.2439,49.277264,7.033312,2019-05-29 13:03:16:963,,,
1.1401,-1.0103,0.3544,49.277264,7.033312,2019-05-29 13:03:17:064,,,
0.7595,-0.2035,-0.572,49.277264,7.033312,2019-05-29 13:03:17:164,,,
0.3479,-0.6477,-0.9233,49.277264,7.033312,2019-05-29 13:03:17:263,,,
0.513,0.6039,0.8056,49.277264,7.033312,2019-05-29 13:03:17:365,,,
0.653,1.027,0.4633,49.277264,7.033312,2019-05-29 13:03:17:463,,,
1.4251,0.2837,-0.0867,49.277264,7.033312,2019-05-29 13:03:17:563,,,
1.6895,0.0748,-0.3628,49.277264,7.033312,2019-05-29 13:03:17:664,,,
0.4419,-0.8297,0.3723,49.277264,7.033312,2019-05-29 13:03:17:764,,,
-1.0296,-0.5995,-0.3893,49.277264,7.033312,2019-05-29 13:03:17:863,,,
-1.1462,-1.9461,-0.7735,49.277264,7.033312,2019-05-29 13:03:17:964,,,
-0.9111,-0.9419,0.7785,49.277264,7.033312,2019-05-29 13:03:18:064,,,
-0.1287,0.8787,1.9876,49.277264,7.033312,2019-05-29 13:03:18:164,,,
-0.0149,0.5643,-0.5083,49.277264,7.033312,2019-05-29 13:03:18:263,,,
-0.2902,-0.599,-1.0097,49.277264,7.033312,2019-05-29 13:03:18:363,,,
-0.2922,0.3325,-0.2385,49.277264,7.033312,2019-05-29 13:03:18:464,,,
-0.6029,1.2375,-0.2943,49.277264,7.033312,2019-05-29 13:03:18:563,,,
-0.2115,0.6145,0.5131,49.277264,7.033312,2019-05-29 13:03:18:663,,,
-1.2916,0.1976,1.3463,49.277264,7.033312,2019-05-29 13:03:18:764,,,
-1.4856,-0.2791,-0.2239,49.277264,7.033312,2019-05-29 13:03:18:865,,,
-0.8427,-0.301,-0.0333,49.277264,7.033312,2019-05-29 13:03:18:964,,,
-0.2635,-0.34,0.3586,49.277264,7.033312,2019-05-29 13:03:19:064,,,
0.8626,-1.6942,-0.3095,49.277264,7.033312,2019-05-29 13:03:19:164,,,
1.0893,-1.5784,-0.0686,49.277264,7.033312,2019-05-29 13:03:19:264,,,
0.9371,-0.3441,0.1987,49.277264,7.033312,2019-05-29 13:03:19:363,,,
-0.7534,1.5418,-0.7868,49.277264,7.033312,2019-05-29 13:03:19:464,,,
0.2728,0.3075,0.2628,49.277264,7.033312,2019-05-29 13:03:19:563,,,
0.7273,0.819,0.328,49.277264,7.033312,2019-05-29 13:03:19:665,,,
1.3424,0.1445,-0.0492,49.277264,7.033312,2019-05-29 13:03:19:763,,,
1.2701,-0.2991,0.9087,49.277264,7.033312,2019-05-29 13:03:19:863,,,
0.1466,0.082,0.0487,49.277264,7.033312,2019-05-29 13:03:19:963,,,
-0.1017,-1.026,-1.011,49.277264,7.033312,2019-05-29 13:03:20:063,,,
-1.7321,-1.3649,-0.3239,49.277264,7.033312,2019-05-29 13:03:20:164,,,
-0.8015,-0.4735,-0.183,49.277264,7.033312,2019-05-29 13:03:20:263,,,
0.0525,0.9645,1.9859,49.277264,7.033312,2019-05-29 13:03:20:364,,,
0.4013,0.5956,-0.4667,49.277264,7.033312,2019-05-29 13:03:20:464,,,
0.1639,-1.0309,-0.8563,49.277264,7.033312,2019-05-29 13:03:20:563,,,
-0.109,0.625,-0.1377,49.277264,7.033312,2019-05-29 13:03:20:664,,,
-0.4777,1.3981,0.3863,49.277264,7.033312,2019-05-29 13:03:20:764,,,
-0.0345,0.646,0.3624,49.277264,7.033312,2019-05-29 13:03:20:869,,,
-0.8216,0.4745,1.2321,49.277264,7.033312,2019-05-29 13:03:20:963,,,
-0.2754,-1.1309,-0.4129,49.277264,7.033312,2019-05-29 13:03:21:063,,,
-1.5515,-0.2133,-0.5052,49.277264,7.033312,2019-05-29 13:03:21:164,,,
0.6485,-2.0583,-1.2696,49.277264,7.033312,2019-05-29 13:03:21:264,,,
0.7132,-1.6645,1.4743,49.277264,7.033312,2019-05-29 13:03:21:363,,,
0.108,0.5348,0.5484,49.277264,7.033312,2019-05-29 13:03:21:463,,,
-1.45,1.8297,-0.5064,49.277264,7.033312,2019-05-29 13:03:21:563,,,
-0.0719,-0.4145,-0.0261,49.277264,7.033312,2019-05-29 13:03:21:664,,,
0.3667,0.5487,0.2819,49.277264,7.033312,2019-05-29 13:03:21:764,,,
0.5995,0.394,-0.0843,49.277264,7.033312,2019-05-29 13:03:21:864,,,
1.1763,0.0863,-0.0341,49.277264,7.033312,2019-05-29 13:03:21:963,,,
1.3494,-0.0511,2.1963,49.277264,7.033312,2019-05-29 13:03:22:063,,,
0.1,0.4965,-0.133,49.277264,7.033312,2019-05-29 13:03:22:163,,,
0.0357,-1.5894,-0.8542,49.277264,7.033312,2019-05-29 13:03:22:263,,,
-0.9273,-1.1911,-1.0687,49.277264,7.033312,2019-05-29 13:03:22:363,,,
-0.131,-0.1067,0.7799,49.277264,7.033312,2019-05-29 13:03:22:464,,,
0.0773,0.2426,1.594,49.277264,7.033312,2019-05-29 13:03:22:563,,,
0.0512,-0.7307,-0.792,49.277264,7.033312,2019-05-29 13:03:22:664,,,
-0.9548,0.0874,0.8367,49.277264,7.033312,2019-05-29 13:03:22:764,,,
-0.691,-0.434,0.484,49.277264,7.033312,2019-05-29 13:03:22:864,,,
-1.0402,-0.7208,-1.2184,49.277264,7.033312,2019-05-29 13:03:22:964,,,
0.1951,-0.1438,0.1455,49.277264,7.033312,2019-05-29 13:03:23:064,,,
0.1243,0.5387,0.2078,49.277264,7.033312,2019-05-29 13:03:23:165,,,
-0.3119,0.3426,0.0046,49.277264,7.033312,2019-05-29 13:03:23:263,,,
-0.752,0.4858,-0.2205,49.277264,7.033312,2019-05-29 13:03:23:364,,,
-0.4976,-0.2597,-0.0424,49.277264,7.033312,2019-05-29 13:03:23:463,,,
-1.0147,-0.4288,-0.1784,49.277264,7.033312,2019-05-29 13:03:23:564,,,
-0.8551,-0.1441,0.3211,49.277264,7.033312,2019-05-29 13:03:23:663,,,
0.022,1.2489,0.8755,49.277264,7.033312,2019-05-29 13:03:23:764,,,
0.3258,0.7388,-0.1682,49.277264,7.033312,2019-05-29 13:03:23:864,,,
-0.0412,0.4689,-1.0477,49.277264,7.033312,2019-05-29 13:03:23:963,,,
-0.0061,0.5308,0.1315,49.277264,7.033312,2019-05-29 13:03:24:064,,,
0.6703,1.4252,0.6626,49.277264,7.033312,2019-05-29 13:03:24:164,,,
-0.3529,0.2568,0.7903,49.277264,7.033312,2019-05-29 13:03:24:263,,,
-0.2222,-1.0725,-0.9648,49.277264,7.033312,2019-05-29 13:03:24:364,,,
-0.2979,-1.5019,-0.4167,49.277264,7.033312,2019-05-29 13:03:24:463,,,
0.1967,-1.1722,0.0033,49.277264,7.033312,2019-05-29 13:03:24:564,,,
-0.2056,-0.6524,0.8777,49.277264,7.033312,2019-05-29 13:03:24:666,,,
-0.065,-0.1854,0.3625,49.277264,7.033312,2019-05-29 13:03:24:763,,,
0.2025,-0.3011,0.1671,49.277264,7.033312,2019-05-29 13:03:24:863,,,
0.6887,-0.2635,-0.1735,49.277264,7.033312,2019-05-29 13:03:24:964,,,
0.267,0.0336,0.238,49.277264,7.033312,2019-05-29 13:03:25:064,,,
0.39,0.8207,-0.6669,49.277264,7.033312,2019-05-29 13:03:25:163,,,
-1.6301,0.4295,0.1632,49.277264,7.033312,2019-05-29 13:02:38:297,,,
-1.7961,-0.4554,-0.8132,49.277264,7.033312,2019-05-29 13:02:38:398,,,
-0.9795,-0.5807,-0.546,49.277264,7.033312,2019-05-29 13:02:38:498,,,
0.707,-1.5017,0.2947,49.277264,7.033312,2019-05-29 13:02:38:597,,,
0.7549,-0.5175,0.3667,49.277264,7.033312,2019-05-29 13:02:38:698,,,
0.4725,0.1302,0.544,49.277264,7.033312,2019-05-29 13:02:38:798,,,
-0.1066,0.1498,-0.0933,49.277264,7.033312,2019-05-29 13:02:38:898,,,
0.0733,0.6678,-0.0636,49.277264,7.033312,2019-05-29 13:02:38:997,,,
0.7657,1.0877,-0.6813,49.277264,7.033312,2019-05-29 13:02:39:098,,,
0.3799,0.4024,0.9717,49.277264,7.033312,2019-05-29 13:02:37:698,,,
0.1015,-0.3653,-0.9691,49.277264,7.033312,2019-05-29 13:02:37:798,,,
-0.116,-0.5562,-0.7537,49.277264,7.033312,2019-05-29 13:02:37:898,,,
-0.4406,0.4188,0.4483,49.277264,7.033312,2019-05-29 13:02:37:997,,,
-1.4415,0.8091,0.6641,49.277264,7.033312,2019-05-29 13:02:38:097,,,
0.5859,-0.5623,-0.2918,49.277264,7.033312,2019-05-29 13:02:26:497,0,,
0.8258,-0.5047,-0.701,49.277264,7.033312,2019-05-29 13:02:26:597,,,
1.1093,-0.0188,-0.5635,49.277264,7.033312,2019-05-29 13:02:26:698,,,
0.08,-0.1532,-0.2841,49.277264,7.033312,2019-05-29 13:02:26:798,,,
0.0844,0.3454,0.6168,49.277264,7.033312,2019-05-29 13:02:26:897,,,
0.1485,0.837,0.8556,49.277264,7.033312,2019-05-29 13:02:26:997,,,
1.0744,0.4676,0.935,49.277264,7.033312,2019-05-29 13:02:27:097,,,
0.5251,-1.0436,1.3192,49.277264,7.033312,2019-05-29 13:02:27:198,,,
-1.9204,-1.0833,-1.2519,49.277264,7.033312,2019-05-29 13:02:27:297,,,
-1.2206,-2.026,-0.8519,49.277264,7.033312,2019-05-29 13:02:27:398,,,
-0.5018,0.6903,1.603,49.277264,7.033312,2019-05-29 13:02:27:498,,,
0.427,0.8535,0.0022,49.277264,7.033312,2019-05-29 13:02:27:597,,,
0.3844,-0.8189,-0.1013,49.277264,7.033312,2019-05-29 13:02:27:698,,,
-0.3429,-0.0895,-0.9229,49.277264,7.033312,2019-05-29 13:02:27:798,,,
-0.9129,0.8927,-0.124,49.277264,7.033312,2019-05-29 13:02:27:898,,,
-0.4942,2.0609,0.4338,49.277264,7.033312,2019-05-29 13:02:27:998,,,
-0.3547,0.4848,-1.1379,49.277264,7.033312,2019-05-29 13:02:28:098,,,
-0.6837,0.1471,0.6949,49.277264,7.033312,2019-05-29 13:02:28:198,,,
-0.3996,0.0288,0.9849,49.277264,7.033312,2019-05-29 13:02:28:297,,,
-0.2618,-0.3155,-1.5674,49.277264,7.033312,2019-05-29 13:02:28:397,,,
1.3454,-2.7826,-0.9761,49.277264,7.033312,2019-05-29 13:02:28:498,,,
1.6411,-1.9626,0.8017,49.277264,7.033312,2019-05-29 13:02:28:598,,,
-0.6491,1.0071,0.6939,49.277264,7.033312,2019-05-29 13:02:28:698,,,
-1.9608,0.8767,-0.1353,49.277264,7.033312,2019-05-29 13:02:28:797,,,
-0.0205,0.2657,-0.1636,49.277264,7.033312,2019-05-29 13:02:28:897,,,
1.6615,-0.3566,0.4589,49.277264,7.033312,2019-05-29 13:02:28:997,,,
3.063,-0.7365,0.8531,49.277264,7.033312,2019-05-29 13:02:29:098,,,
1.8828,-0.418,1.5263,49.277264,7.033312,2019-05-29 13:02:29:198,,,
-0.565,-0.9881,-1.1004,49.277264,7.033312,2019-05-29 13:02:29:297,,,
-2.0557,-1.3332,-1.3209,49.277264,7.033312,2019-05-29 13:02:29:397,,,
-2.2523,0.4617,0.4096,49.277264,7.033312,2019-05-29 13:02:29:498,,,
0.5587,0.8424,0.3647,49.277264,7.033312,2019-05-29 13:02:29:598,,,
1.3366,-0.5187,-0.7343,49.277264,7.033312,2019-05-29 13:02:29:697,,,
0.6905,-0.2876,-0.5773,49.277264,7.033312,2019-05-29 13:02:29:797,,,
-0.0552,0.5861,-0.4216,49.277264,7.033312,2019-05-29 13:02:29:898,,,
-0.3981,0.7367,1.5293,49.277264,7.033312,2019-05-29 13:02:29:998,,,
-2.3184,1.0927,2.1812,49.277264,7.033312,2019-05-29 13:02:30:098,,,
-1.1842,-1.1084,-0.879,49.277264,7.033312,2019-05-29 13:02:30:197,,,
-1.2233,-1.6221,-1.4121,49.277264,7.033312,2019-05-29 13:02:30:298,,,
-0.3472,-1.3814,-0.0228,49.277264,7.033312,2019-05-29 13:02:30:397,,,
-0.7494,-0.3307,1.5556,49.277264,7.033312,2019-05-29 13:02:30:498,,,
-1.8309,0.6959,-0.4398,49.277264,7.033312,2019-05-29 13:02:30:598,,,
-1.4221,-0.6533,-0.7267,49.277264,7.033312,2019-05-29 13:02:30:697,,,
0.5191,-0.4198,1.1812,49.277264,7.033312,2019-05-29 13:02:30:798,,,
1.4575,-1.1628,1.136,49.277264,7.033312,2019-05-29 13:02:30:898,,,
1.4982,-0.6732,0.4846,49.277264,7.033312,2019-05-29 13:02:30:998,,,
0.7151,-0.2209,1.0508,49.277264,7.033312,2019-05-29 13:02:31:098,,,
-0.7891,-0.813,-1.5298,49.277264,7.033312,2019-05-29 13:02:31:198,,,
-1.3753,-0.9109,-0.573,49.277264,7.033312,2019-05-29 13:02:31:298,,,
-2.0035,-0.4714,0.9915,49.277264,7.033312,2019-05-29 13:02:31:397,,,
-1.1472,-0.566,0.6738,49.277264,7.033312,2019-05-29 13:02:31:497,,,
-0.2759,-0.0261,-0.12,49.277264,7.033312,2019-05-29 13:02:31:597,,,
0.0487,-0.735,-0.1328,49.277264,7.033312,2019-05-29 13:02:31:697,,,
0.3292,-0.5038,0.3059,49.277264,7.033312,2019-05-29 13:02:31:798,,,
-0.3383,-0.0761,0.3983,49.277264,7.033312,2019-05-29 13:02:31:898,,,
0.056,-0.0039,-0.1486,49.277264,7.033312,2019-05-29 13:02:31:998,,,
0.1731,0.7164,0.6377,49.277264,7.033312,2019-05-29 13:02:32:098,,,
0.1048,-0.0596,0.0127,49.277264,7.033312,2019-05-29 13:02:32:198,,,
-0.42,-0.7044,-0.6936,49.277264,7.033312,2019-05-29 13:02:32:298,,,
-0.252,-0.7969,0.1682,49.277264,7.033312,2019-05-29 13:02:32:398,,,
0.5567,-1.1351,0.424,49.277264,7.033312,2019-05-29 13:02:32:498,,,
0.9372,-0.704,-0.4904,49.277264,7.033312,2019-05-29 13:02:32:599,,,
1.5342,-0.7977,0.0131,49.277264,7.033312,2019-05-29 13:02:32:698,,,
0.879,-0.2109,-0.2652,49.277264,7.033312,2019-05-29 13:02:32:798,,,
0.3623,0.1424,-0.3549,49.277264,7.033312,2019-05-29 13:02:32:897,,,
0.1332,0.2029,0.54,49.277264,7.033312,2019-05-29 13:02:32:998,,,
0.947,-0.3062,1.1914,49.277264,7.033312,2019-05-29 13:02:33:097,,,
0.994,0.1135,1.1785,49.277264,7.033312,2019-05-29 13:02:33:197,,,
0.2546,-0.3312,0.4565,49.277264,7.033312,2019-05-29 13:02:33:297,,,
-0.6137,-0.6621,-0.7735,49.277264,7.033312,2019-05-29 13:02:33:398,,,
-1.2244,-0.7163,-0.9331,49.277264,7.033312,2019-05-29 13:02:33:497,,,
-0.7177,0.2972,-0.2208,49.277264,7.033312,2019-05-29 13:02:33:597,,,
-0.6349,0.5349,-0.1223,49.277264,7.033312,2019-05-29 13:02:33:698,,,
-0.2314,0.1215,0.0219,49.277264,7.033312,2019-05-29 13:02:33:798,,,
-0.1514,0.4532,0.4143,49.277264,7.033312,2019-05-29 13:02:33:898,,,
-0.3426,0.6687,-0.1487,49.277264,7.033312,2019-05-29 13:02:33:998,,,
-0.3118,0.268,0.4657,49.277264,7.033312,2019-05-29 13:02:34:099,,,
-0.6716,1.0523,0.9329,49.277264,7.033312,2019-05-29 13:02:34:198,,,
-0.5272,-0.7345,-0.1185,49.277264,7.033312,2019-05-29 13:02:34:297,,,
-0.0238,-1.0474,-0.7259,49.277264,7.033312,2019-05-29 13:02:34:398,,,
0.8173,-1.7183,-0.4239,49.277264,7.033312,2019-05-29 13:02:34:497,,,
0.6714,-0.7764,0.5416,49.277264,7.033312,2019-05-29 13:02:34:598,,,
0.1696,0.1496,-0.4379,49.277264,7.033312,2019-05-29 13:02:34:697,,,
-0.3223,0.1363,-0.1038,49.277264,7.033312,2019-05-29 13:02:34:798,,,
0.6383,0.1732,-0.3027,49.277264,7.033312,2019-05-29 13:02:34:897,,,
1.1501,-0.1551,0.92,49.277264,7.033312,2019-05-29 13:02:34:997,,,
0.3976,-0.3281,1.1587,49.277264,7.033312,2019-05-29 13:02:35:098,,,
0.2921,-0.7208,0.8045,49.277264,7.033312,2019-05-29 13:02:35:197,,,
-0.9693,-0.5953,-0.3326,49.277264,7.033312,2019-05-29 13:02:35:298,,,
-1.0618,-0.4228,-0.8718,49.277264,7.033312,2019-05-29 13:02:35:397,,,
-0.4068,-0.1572,0.2207,49.277264,7.033312,2019-05-29 13:02:35:498,,,
-0.7619,0.8019,0.7219,49.277264,7.033312,2019-05-29 13:02:35:598,,,
-0.4193,0.2212,-0.7011,49.277264,7.033312,2019-05-29 13:02:35:697,,,
-0.2636,0.3425,0.0533,49.277264,7.033312,2019-05-29 13:02:35:797,,,
0.0402,0.8033,0.4734,49.277264,7.033312,2019-05-29 13:02:35:898,,,
-0.4392,0.3223,0.4377,49.277264,7.033312,2019-05-29 13:02:35:997,,,
-0.849,0.4764,0.9472,49.277264,7.033312,2019-05-29 13:02:36:097,,,
-0.4274,-0.7418,-0.0847,49.277264,7.033312,2019-05-29 13:02:36:198,,,
-0.4379,-0.5622,-0.6102,49.277264,7.033312,2019-05-29 13:02:36:298,,,
-0.0791,-0.556,-0.2059,49.277264,7.033312,2019-05-29 13:02:36:397,,,
-0.2011,-0.0034,-0.0747,49.277264,7.033312,2019-05-29 13:03:28:734,0,,
0.1397,-0.8964,-0.5084,49.277264,7.033312,2019-05-29 13:03:28:834,,,
0.2868,-0.7978,-1.0192,49.277264,7.033312,2019-05-29 13:03:28:934,,,
0.7897,-0.658,0.2124,49.277264,7.033312,2019-05-29 13:03:29:033,,,
0.7888,-0.2473,-0.523,49.277264,7.033312,2019-05-29 13:03:29:134,,,
-0.2951,0.896,-0.3867,49.277264,7.033312,2019-05-29 13:03:29:234,,,
-0.1287,0.2239,0.5149,49.277264,7.033312,2019-05-29 13:03:29:334,,,
0.0886,1.0863,-0.0289,49.277264,7.033312,2019-05-29 13:03:29:434,,,
0.8558,1.0175,0.0837,49.277264,7.033312,2019-05-29 13:03:29:533,,,
0.7149,0.0625,0.8433,49.277264,7.033312,2019-05-29 13:03:29:633,,,
0.1515,-0.2326,0.1646,49.277264,7.033312,2019-05-29 13:03:29:733,,,
-0.5831,-0.5008,-0.7052,49.277264,7.033312,2019-05-29 13:03:29:833,,,
-1.3844,-1.368,0.236,49.277264,7.033312,2019-05-29 13:03:29:933,,,
-1.9953,-0.1392,-0.3276,49.277264,7.033312,2019-05-29 13:03:30:033,,,
-0.0232,-0.3431,0.4749,49.277264,7.033312,2019-05-29 13:03:30:133,,,
-0.2975,1.0894,0.0183,49.277264,7.033312,2019-05-29 13:03:30:234,,,
-0.0198,-0.1864,-0.0172,49.277264,7.033312,2019-05-29 13:03:30:333,,,
-0.2128,0.655,0.4612,49.277264,7.033312,2019-05-29 13:03:30:433,,,
-0.3467,1.0773,0.3636,49.277264,7.033312,2019-05-29 13:03:30:533,,,
-1.1649,0.053,1.2321,49.277264,7.033312,2019-05-29 13:03:30:634,,,
-0.1949,-0.7101,-0.2055,49.277264,7.033312,2019-05-29 13:03:30:734,,,
-0.7471,0.0464,-0.9226,49.277264,7.033312,2019-05-29 13:03:30:834,,,
0.7552,-1.235,-0.8335,49.277264,7.033312,2019-05-29 13:03:30:933,,,
1.9254,-1.1153,-0.0942,49.277264,7.033312,2019-05-29 13:03:31:034,,,
1.1202,-1.077,1.587,49.277264,7.033312,2019-05-29 13:03:31:134,,,
-1.0812,1.3422,-0.7589,49.277264,7.033312,2019-05-29 13:03:31:233,,,
-0.3057,0.0938,-0.2154,49.277264,7.033312,2019-05-29 13:03:31:334,,,
0.3997,0.7731,0.2045,49.277264,7.033312,2019-05-29 13:03:31:433,,,
1.44,0.4795,-0.0611,49.277264,7.033312,2019-05-29 13:03:31:533,,,
1.4647,0.7305,0.0333,49.277264,7.033312,2019-05-29 13:03:31:633,,,
1.3999,-0.0935,1.2114,49.277264,7.033312,2019-05-29 13:03:31:734,,,
0.1352,0.0352,-0.2279,49.277264,7.033312,2019-05-29 13:03:31:834,,,
-0.9133,-1.7844,-0.9857,49.277264,7.033312,2019-05-29 13:03:31:934,,,
-1.3421,-1.7516,-0.8417,49.277264,7.033312,2019-05-29 13:03:32:034,,,
-0.2118,0.0942,1.6905,49.277264,7.033312,2019-05-29 13:03:32:134,,,
-0.3852,1.2505,-0.1836,49.277264,7.033312,2019-05-29 13:03:32:234,,,
-0.3022,-0.423,-2.3669,49.277264,7.033312,2019-05-29 13:03:32:334,,,
-0.1145,-0.8233,-0.1324,49.277264,7.033312,2019-05-29 13:03:32:434,,,
0.3015,0.9463,0.9616,49.277264,7.033312,2019-05-29 13:03:32:534,,,
-1.2345,1.2564,0.1698,49.277264,7.033312,2019-05-29 13:03:32:634,,,
-1.4199,1.5694,0.4841,49.277264,7.033312,2019-05-29 13:03:32:733,,,
-0.6824,-0.7104,0.9362,49.277264,7.033312,2019-05-29 13:03:32:834,,,
-0.611,-0.7768,-1.4057,49.277264,7.033312,2019-05-29 13:03:32:933,,,
0.7339,-1.6715,-0.7333,49.277264,7.033312,2019-05-29 13:03:33:034,,,
0.8388,-0.918,0.1322,49.277264,7.033312,2019-05-29 13:03:33:134,,,
0.6782,-0.3205,0.3839,49.277264,7.033312,2019-05-29 13:03:33:234,,,
-0.9127,1.4932,-0.1721,49.277264,7.033312,2019-05-29 13:03:33:333,,,
-0.1033,0.3564,0.074,49.277264,7.033312,2019-05-29 13:03:33:433,,,
0.703,0.8687,0.0519,49.277264,7.033312,2019-05-29 13:03:33:533,,,
0.7602,0.3314,0.5627,49.277264,7.033312,2019-05-29 13:03:33:634,,,
0.5786,0.0875,-0.3309,49.277264,7.033312,2019-05-29 13:03:33:734,,,
0.8133,-0.7476,0.3451,49.277264,7.033312,2019-05-29 13:03:33:834,,,
-0.2915,-0.3664,-0.7814,49.277264,7.033312,2019-05-29 13:03:33:933,,,
-0.4943,-1.8959,0.4632,49.277264,7.033312,2019-05-29 13:03:34:033,,,
-1.0663,-0.7732,-0.7066,49.277264,7.033312,2019-05-29 13:03:34:133,,,
-0.3043,0.9301,2.3556,49.277264,7.033312,2019-05-29 13:03:34:233,,,
-0.0783,0.7373,-0.6745,49.277264,7.033312,2019-05-29 13:03:34:333,,,
-0.414,-0.1823,-0.9123,49.277264,7.033312,2019-05-29 13:03:34:434,,,
-0.0103,0.0799,0.1016,49.277264,7.033312,2019-05-29 13:03:34:534,,,
-0.1293,0.9312,0.0148,49.277264,7.033312,2019-05-29 13:03:34:633,,,
-0.4124,0.5048,0.3945,49.277264,7.033312,2019-05-29 13:03:34:733,,,
-1.0437,1.1527,1.7943,49.277264,7.033312,2019-05-29 13:03:34:833,,,
-0.6244,-0.2654,-0.3586,49.277264,7.033312,2019-05-29 13:03:34:934,,,
-0.5145,-0.6999,-1.136,49.277264,7.033312,2019-05-29 13:03:35:034,,,
-0.3638,-0.7978,0.1089,49.277264,7.033312,2019-05-29 13:03:35:135,,,
0.3774,-1.115,-1.0897,49.277264,7.033312,2019-05-29 13:03:35:233,,,
0.7565,-1.0224,-0.0148,49.277264,7.033312,2019-05-29 13:03:35:333,,,
0.3532,-0.1503,0.0438,49.277264,7.033312,2019-05-29 13:03:35:433,,,
-0.1124,0.6924,0.0328,49.277264,7.033312,2019-05-29 13:03:35:533,,,
-0.425,1.0806,0.6227,49.277264,7.033312,2019-05-29 13:03:35:634,,,
0.6588,0.204,-0.0472,49.277264,7.033312,2019-05-29 13:03:35:733,,,
1.394,-0.6143,-0.3349,49.277264,7.033312,2019-05-29 13:03:35:834,,,
1.5351,0.3183,-0.1603,49.277264,7.033312,2019-05-29 13:03:35:934,,,
1.3087,0.4921,0.8092,49.277264,7.033312,2019-05-29 13:03:36:034,,,
